topic,category,std_residual,track,significant,direction
validation,pragmatic_tone,0.7037727753134001,tags,FALSE,not_significant
http,pragmatic_tone,2.2203371431548975,tags,TRUE,over_represented
sockets,pragmatic_tone,-0.7155233461940409,tags,FALSE,not_significant
object,pragmatic_tone,-0.18231332715368886,tags,FALSE,not_significant
google-maps,pragmatic_tone,0.8365977964354542,tags,FALSE,not_significant
uitableview,pragmatic_tone,0.17638392579078307,tags,FALSE,not_significant
xaml,pragmatic_tone,-0.14069209251668968,tags,FALSE,not_significant
if-statement,pragmatic_tone,-2.1712272364978538,tags,TRUE,under_represented
oop,pragmatic_tone,1.5542353381512004,tags,FALSE,not_significant
ubuntu,pragmatic_tone,2.3107960081938685,tags,TRUE,over_represented
cordova,pragmatic_tone,-0.6704369922376411,tags,FALSE,not_significant
visual-studio-code,pragmatic_tone,-1.8707354028176544,tags,FALSE,not_significant
email,pragmatic_tone,0.2519243874162681,tags,FALSE,not_significant
android-layout,pragmatic_tone,0.5644829652772442,tags,FALSE,not_significant
ms-access,pragmatic_tone,-1.1703042146245741,tags,FALSE,not_significant
web-services,pragmatic_tone,1.0478719377875714,tags,FALSE,not_significant
spring-mvc,pragmatic_tone,-0.6092728857173125,tags,FALSE,not_significant
ggplot2,pragmatic_tone,-2.305153959387901,tags,TRUE,under_represented
parsing,pragmatic_tone,-0.7614446342910449,tags,FALSE,not_significant
pointers,pragmatic_tone,1.9120481070017346,tags,FALSE,not_significant
github,pragmatic_tone,-0.5568384976841257,tags,FALSE,not_significant
user-interface,pragmatic_tone,-0.43574483798903557,tags,FALSE,not_significant
kubernetes,pragmatic_tone,-1.5033883153315841,tags,FALSE,not_significant
c++11,pragmatic_tone,1.6866433857914527,tags,FALSE,not_significant
selenium-webdriver,pragmatic_tone,-1.7237834388935234,tags,FALSE,not_significant
google-sheets,pragmatic_tone,-2.375058169292413,tags,TRUE,under_represented
elasticsearch,pragmatic_tone,-1.9417917425507365,tags,FALSE,not_significant
google-apps-script,pragmatic_tone,-2.6586321068462393,tags,TRUE,under_represented
templates,pragmatic_tone,1.1505818403644035,tags,FALSE,not_significant
ruby-on-rails-3,pragmatic_tone,-0.7516572728962867,tags,FALSE,not_significant
security,pragmatic_tone,1.9818101930595156,tags,FALSE,not_significant
variables,pragmatic_tone,1.1478859105479307,tags,FALSE,not_significant
machine-learning,pragmatic_tone,-1.4707737997251193,tags,FALSE,not_significant
flask,pragmatic_tone,-2.3458304153370277,tags,TRUE,under_represented
sql-server-2008,pragmatic_tone,-0.6795596458108236,tags,FALSE,not_significant
exception,pragmatic_tone,1.6828006668423796,tags,FALSE,not_significant
tkinter,pragmatic_tone,-1.5485307789347682,tags,FALSE,not_significant
delphi,pragmatic_tone,3.5114782905977684,tags,TRUE,over_represented
nginx,pragmatic_tone,-0.7318023707336366,tags,FALSE,not_significant
listview,pragmatic_tone,-2.226143823671322,tags,TRUE,under_represented
haskell,pragmatic_tone,-0.09439450534115801,tags,FALSE,not_significant
debugging,pragmatic_tone,-0.13591673323927816,tags,FALSE,not_significant
asynchronous,pragmatic_tone,0.6876978561667337,tags,FALSE,not_significant
jpa,pragmatic_tone,-1.3839751444021169,tags,FALSE,not_significant
jsp,pragmatic_tone,1.1075723066924934,tags,FALSE,not_significant
web-scraping,pragmatic_tone,-2.051455964105305,tags,TRUE,under_represented
gradle,pragmatic_tone,-0.7098267287980682,tags,FALSE,not_significant
batch-file,pragmatic_tone,-1.0149611518773967,tags,FALSE,not_significant
generics,pragmatic_tone,0.4335938456678268,tags,FALSE,not_significant
xamarin,pragmatic_tone,-1.026723648037709,tags,FALSE,not_significant
pdf,pragmatic_tone,-0.6583540495928184,tags,FALSE,not_significant
google-cloud-platform,pragmatic_tone,-1.801157604011438,tags,FALSE,not_significant
wcf,pragmatic_tone,-0.3164706817297326,tags,FALSE,not_significant
amazon-s3,pragmatic_tone,-0.8810007879456607,tags,FALSE,not_significant
ssl,pragmatic_tone,-1.3075733648991914,tags,FALSE,not_significant
testing,pragmatic_tone,-0.4692098599078707,tags,FALSE,not_significant
jenkins,pragmatic_tone,-1.0230003149551006,tags,FALSE,not_significant
npm,pragmatic_tone,-1.9855901417973336,tags,FALSE,not_significant
unix,pragmatic_tone,0.9241653497011192,tags,FALSE,not_significant
recursion,pragmatic_tone,0.22502363626713487,tags,FALSE,not_significant
ionic-framework,pragmatic_tone,-1.4454459013030057,tags,FALSE,not_significant
network-programming,pragmatic_tone,-1.6295303936491872,tags,FALSE,not_significant
google-app-engine,pragmatic_tone,-1.299373145979037,tags,FALSE,not_significant
visual-studio-2010,pragmatic_tone,3.131971356444445,tags,TRUE,over_represented
mongoose,pragmatic_tone,-1.6179938401977245,tags,FALSE,not_significant
assembly,pragmatic_tone,1.5489449939091848,tags,FALSE,not_significant
.net-core,pragmatic_tone,-0.9674805978072964,tags,FALSE,not_significant
android-fragments,pragmatic_tone,0.010737471240548076,tags,FALSE,not_significant
math,pragmatic_tone,2.141241765566763,tags,TRUE,over_represented
join,pragmatic_tone,-0.6364802818711276,tags,FALSE,not_significant
winapi,pragmatic_tone,2.2133648997358004,tags,TRUE,over_represented
svg,pragmatic_tone,-0.20675542177261758,tags,FALSE,not_significant
rust,pragmatic_tone,-0.12744689539820153,tags,FALSE,not_significant
animation,pragmatic_tone,-0.6265095549931539,tags,FALSE,not_significant
session,pragmatic_tone,-1.2018392529458686,tags,FALSE,not_significant
intellij-idea,pragmatic_tone,-1.0440461366860332,tags,FALSE,not_significant
django-models,pragmatic_tone,-1.873086011779237,tags,FALSE,not_significant
laravel-5,pragmatic_tone,-0.3124419839655266,tags,FALSE,not_significant
curl,pragmatic_tone,0.19287521248273506,tags,FALSE,not_significant
hadoop,pragmatic_tone,1.1160278748828834,tags,FALSE,not_significant
javascript,actionability,2.406311267077905,tags,TRUE,over_represented
python,actionability,6.582220130046005,tags,TRUE,over_represented
java,actionability,1.7268418279027267,tags,FALSE,not_significant
c#,actionability,-0.33978438629210245,tags,FALSE,not_significant
php,actionability,5.668148809788799,tags,TRUE,over_represented
android,actionability,3.5271227434351604,tags,TRUE,over_represented
html,actionability,-8.771056823747642,tags,TRUE,under_represented
jquery,actionability,-9.854029090366591,tags,TRUE,under_represented
c++,actionability,-28.717721254842616,tags,TRUE,under_represented
css,actionability,-28.878763673760552,tags,TRUE,under_represented
sql,actionability,-16.127691192709555,tags,TRUE,under_represented
ios,actionability,21.72256078788629,tags,TRUE,over_represented
mysql,actionability,-4.4958304473469175,tags,TRUE,under_represented
r,actionability,-5.993062123999387,tags,TRUE,under_represented
reactjs,actionability,-4.1440972549205854,tags,TRUE,under_represented
node.js,actionability,16.24471550699754,tags,TRUE,over_represented
arrays,actionability,6.617677622618091,tags,TRUE,over_represented
c,actionability,-17.805053389459953,tags,TRUE,under_represented
asp.net,actionability,3.1719951169829637,tags,TRUE,over_represented
json,actionability,19.781345999167815,tags,TRUE,over_represented
.net,actionability,-6.918666583956667,tags,TRUE,under_represented
sql-server,actionability,-9.080217912335318,tags,TRUE,under_represented
python-3.x,actionability,4.444466873223014,tags,TRUE,over_represented
ruby-on-rails,actionability,6.620763928754836,tags,TRUE,over_represented
swift,actionability,19.708476934235858,tags,TRUE,over_represented
django,actionability,-4.749637853930262,tags,TRUE,under_represented
angular,actionability,-4.863555820693361,tags,TRUE,under_represented
objective-c,actionability,13.003801865941728,tags,TRUE,over_represented
excel,actionability,7.282420648712675,tags,TRUE,over_represented
pandas,actionability,9.101411675115328,tags,TRUE,over_represented
regex,actionability,-18.54760427010182,tags,TRUE,under_represented
angularjs,actionability,-1.2526916774198553,tags,FALSE,not_significant
typescript,actionability,-5.087060313012356,tags,TRUE,under_represented
ruby,actionability,-0.12261065007867569,tags,FALSE,not_significant
linux,actionability,3.1394317257221998,tags,TRUE,over_represented
ajax,actionability,6.189670840252208,tags,TRUE,over_represented
iphone,actionability,13.042551863151143,tags,TRUE,over_represented
vba,actionability,7.133080071946281,tags,TRUE,over_represented
xml,actionability,7.357071329020256,tags,TRUE,over_represented
laravel,actionability,-7.967299037689587,tags,TRUE,under_represented
spring,actionability,-5.8671173724576295,tags,TRUE,under_represented
asp.net-mvc,actionability,1.5273320742085188,tags,FALSE,not_significant
database,actionability,2.38909045798425,tags,TRUE,over_represented
wordpress,actionability,4.199558904596748,tags,TRUE,over_represented
string,actionability,-0.4977911115265266,tags,FALSE,not_significant
postgresql,actionability,-3.6125598109540844,tags,TRUE,under_represented
flutter,actionability,-0.8313450984257698,tags,FALSE,not_significant
mongodb,actionability,1.7011706703940312,tags,FALSE,not_significant
wpf,actionability,10.74249678435473,tags,TRUE,over_represented
windows,actionability,8.382177836372701,tags,TRUE,over_represented
bash,actionability,8.070152087807484,tags,TRUE,over_represented
xcode,actionability,18.287632112322704,tags,TRUE,over_represented
amazon-web-services,actionability,3.6990354652687736,tags,TRUE,over_represented
oracle-database,actionability,-16.384242008185726,tags,TRUE,under_represented
git,actionability,17.06182321054644,tags,TRUE,over_represented
dataframe,actionability,7.634428019950002,tags,TRUE,over_represented
spring-boot,actionability,-7.146288754587984,tags,TRUE,under_represented
azure,actionability,3.3612921104120845,tags,TRUE,over_represented
list,actionability,-1.031375679204773,tags,FALSE,not_significant
multithreading,actionability,-11.055470332436151,tags,TRUE,under_represented
firebase,actionability,10.94970098822809,tags,TRUE,over_represented
vb.net,actionability,10.521895447484205,tags,TRUE,over_represented
docker,actionability,5.251095616615807,tags,TRUE,over_represented
react-native,actionability,0.3958521216755358,tags,FALSE,not_significant
eclipse,actionability,6.529804102462603,tags,TRUE,over_represented
algorithm,actionability,-15.498000605314525,tags,TRUE,under_represented
powershell,actionability,11.597628459302706,tags,TRUE,over_represented
macos,actionability,16.953992156972532,tags,TRUE,over_represented
numpy,actionability,-9.92892714697264,tags,TRUE,under_represented
visual-studio,actionability,5.1255300925444836,tags,TRUE,over_represented
forms,actionability,6.0750361705662685,tags,TRUE,over_represented
image,actionability,5.004122959414843,tags,TRUE,over_represented
function,actionability,-2.0736108256873176,tags,TRUE,under_represented
scala,actionability,-6.341496609734169,tags,TRUE,under_represented
vue.js,actionability,-1.2887878374139479,tags,FALSE,not_significant
twitter-bootstrap,actionability,-8.095887706641472,tags,TRUE,under_represented
performance,actionability,-23.8989621046547,tags,TRUE,under_represented
winforms,actionability,8.168645839322023,tags,TRUE,over_represented
selenium,actionability,-7.791837073995787,tags,TRUE,under_represented
loops,actionability,1.3313761645575983,tags,FALSE,not_significant
kotlin,actionability,-7.8163119228388585,tags,TRUE,under_represented
sqlite,actionability,7.737385974970139,tags,TRUE,over_represented
matlab,actionability,-6.894103668217785,tags,TRUE,under_represented
python-2.7,actionability,2.699450535898446,tags,TRUE,over_represented
hibernate,actionability,-8.365632407587862,tags,TRUE,under_represented
shell,actionability,5.0580348571662475,tags,TRUE,over_represented
express,actionability,6.669857337943532,tags,TRUE,over_represented
dart,actionability,1.3361020832853139,tags,FALSE,not_significant
entity-framework,actionability,-0.9163630081058698,tags,FALSE,not_significant
csv,actionability,13.007437551253174,tags,TRUE,over_represented
rest,actionability,4.307697426268333,tags,TRUE,over_represented
apache,actionability,-1.7757047836051367,tags,FALSE,not_significant
maven,actionability,-3.968197894226424,tags,TRUE,under_represented
android-studio,actionability,2.123262454866899,tags,TRUE,over_represented
linq,actionability,-9.263326134552257,tags,TRUE,under_represented
dictionary,actionability,0.25456366563114813,tags,FALSE,not_significant
qt,actionability,-1.8086028195370045,tags,FALSE,not_significant
asp.net-core,actionability,1.0162789896431066,tags,FALSE,not_significant
unit-testing,actionability,11.42220632803911,tags,TRUE,over_represented
facebook,actionability,4.768320254007774,tags,TRUE,over_represented
swing,actionability,14.289469317951129,tags,TRUE,over_represented
file,actionability,7.985990959378398,tags,TRUE,over_represented
class,actionability,-3.4327590717064598,tags,TRUE,under_represented
apache-spark,actionability,0.9117162574129334,tags,FALSE,not_significant
tensorflow,actionability,-4.242379418156685,tags,TRUE,under_represented
sorting,actionability,0.3443754613700448,tags,FALSE,not_significant
date,actionability,6.427923867591425,tags,TRUE,over_represented
unity-game-engine,actionability,3.8551125020854546,tags,TRUE,over_represented
t-sql,actionability,-5.864045064830052,tags,TRUE,under_represented
go,actionability,-2.961362589446056,tags,TRUE,under_represented
authentication,actionability,8.80413250159575,tags,TRUE,over_represented
symfony,actionability,-8.072957185367088,tags,TRUE,under_represented
for-loop,actionability,-5.285659774619698,tags,TRUE,under_represented
.htaccess,actionability,-6.707183566424738,tags,TRUE,under_represented
matplotlib,actionability,4.049844167335921,tags,TRUE,over_represented
datetime,actionability,7.248639411504,tags,TRUE,over_represented
opencv,actionability,-3.8232592666315592,tags,TRUE,under_represented
google-chrome,actionability,-1.553809835945303,tags,FALSE,not_significant
codeigniter,actionability,-5.062244838719018,tags,TRUE,under_represented
perl,actionability,-1.4217826600095689,tags,FALSE,not_significant
validation,actionability,-1.433072400250826,tags,FALSE,not_significant
http,actionability,0.9941963122696559,tags,FALSE,not_significant
sockets,actionability,1.3984274975801825,tags,FALSE,not_significant
object,actionability,-0.762233078937406,tags,FALSE,not_significant
google-maps,actionability,4.609498108785017,tags,TRUE,over_represented
uitableview,actionability,9.771344455586911,tags,TRUE,over_represented
xaml,actionability,4.33344499519292,tags,TRUE,over_represented
if-statement,actionability,-5.324192916617497,tags,TRUE,under_represented
oop,actionability,-8.64630604412438,tags,TRUE,under_represented
ubuntu,actionability,7.556779020033178,tags,TRUE,over_represented
cordova,actionability,-1.4828918545374765,tags,FALSE,not_significant
visual-studio-code,actionability,7.156371935979845,tags,TRUE,over_represented
email,actionability,5.70029445677704,tags,TRUE,over_represented
android-layout,actionability,-2.7597100679962057,tags,TRUE,under_represented
ms-access,actionability,4.850571971832176,tags,TRUE,over_represented
web-services,actionability,1.2279151453024284,tags,FALSE,not_significant
spring-mvc,actionability,-3.095372197659095,tags,TRUE,under_represented
ggplot2,actionability,0.5167690757497606,tags,FALSE,not_significant
parsing,actionability,9.013135034484025,tags,TRUE,over_represented
pointers,actionability,-12.38030728370889,tags,TRUE,under_represented
github,actionability,13.139572406345904,tags,TRUE,over_represented
user-interface,actionability,7.130104140227608,tags,TRUE,over_represented
kubernetes,actionability,-2.416286251482467,tags,TRUE,under_represented
c++11,actionability,-18.195267967094377,tags,TRUE,under_represented
selenium-webdriver,actionability,-6.8295289601670195,tags,TRUE,under_represented
google-sheets,actionability,-2.607548913751571,tags,TRUE,under_represented
elasticsearch,actionability,-8.988189915827446,tags,TRUE,under_represented
google-apps-script,actionability,-6.546662463528147,tags,TRUE,under_represented
templates,actionability,-12.88523597667492,tags,TRUE,under_represented
ruby-on-rails-3,actionability,6.2923564414238875,tags,TRUE,over_represented
security,actionability,2.967987873814914,tags,TRUE,over_represented
variables,actionability,2.205117464029098,tags,TRUE,over_represented
machine-learning,actionability,-4.773659365455592,tags,TRUE,under_represented
flask,actionability,6.03136675525901,tags,TRUE,over_represented
sql-server-2008,actionability,-2.9582414736110714,tags,TRUE,under_represented
exception,actionability,-5.733183169215858,tags,TRUE,under_represented
tkinter,actionability,8.439526846523435,tags,TRUE,over_represented
delphi,actionability,-6.073554929090877,tags,TRUE,under_represented
nginx,actionability,-3.722891382356705,tags,TRUE,under_represented
listview,actionability,4.30462752379589,tags,TRUE,over_represented
haskell,actionability,-5.119974513652787,tags,TRUE,under_represented
debugging,actionability,2.8490485736709883,tags,TRUE,over_represented
asynchronous,actionability,3.3561932905508454,tags,TRUE,over_represented
jpa,actionability,-8.743793161022252,tags,TRUE,under_represented
jsp,actionability,3.171839659512681,tags,TRUE,over_represented
web-scraping,actionability,6.917433624427515,tags,TRUE,over_represented
gradle,actionability,1.1703082725675864,tags,FALSE,not_significant
batch-file,actionability,9.291297322351893,tags,TRUE,over_represented
generics,actionability,-12.227356757828629,tags,TRUE,under_represented
xamarin,actionability,1.4036090449939451,tags,FALSE,not_significant
pdf,actionability,3.173467323696874,tags,TRUE,over_represented
google-cloud-platform,actionability,-2.6256660071844857,tags,TRUE,under_represented
wcf,actionability,-1.1414840907376325,tags,FALSE,not_significant
amazon-s3,actionability,3.3655965746422867,tags,TRUE,over_represented
ssl,actionability,2.2434521146228685,tags,TRUE,over_represented
testing,actionability,3.9757846922498246,tags,TRUE,over_represented
jenkins,actionability,6.8601924432061745,tags,TRUE,over_represented
npm,actionability,1.2051996516529682,tags,FALSE,not_significant
unix,actionability,1.1399322261927405,tags,FALSE,not_significant
recursion,actionability,-7.339318817965607,tags,TRUE,under_represented
ionic-framework,actionability,-2.589791807306736,tags,TRUE,under_represented
network-programming,actionability,0.6640605948442383,tags,FALSE,not_significant
google-app-engine,actionability,1.8294090022673928,tags,FALSE,not_significant
visual-studio-2010,actionability,3.740770832014492,tags,TRUE,over_represented
mongoose,actionability,2.618141063445293,tags,TRUE,over_represented
assembly,actionability,-4.655489365999111,tags,TRUE,under_represented
.net-core,actionability,-1.8496202403989646,tags,FALSE,not_significant
android-fragments,actionability,2.968367035417984,tags,TRUE,over_represented
math,actionability,-6.005742713699052,tags,TRUE,under_represented
join,actionability,-8.353753910110294,tags,TRUE,under_represented
winapi,actionability,3.2148132141158086,tags,TRUE,over_represented
svg,actionability,-2.7411075295876675,tags,TRUE,under_represented
rust,actionability,14.033243962892975,tags,TRUE,over_represented
animation,actionability,2.7772114750338943,tags,TRUE,over_represented
session,actionability,6.263114123777199,tags,TRUE,over_represented
intellij-idea,actionability,3.36393453132343,tags,TRUE,over_represented
django-models,actionability,0.609242993708152,tags,FALSE,not_significant
laravel-5,actionability,-2.6558177387550814,tags,TRUE,under_represented
curl,actionability,5.036774490907089,tags,TRUE,over_represented
hadoop,actionability,-3.797618977655374,tags,TRUE,under_represented
javascript,scope_ambiguity,-7.397898499697991,tags,TRUE,under_represented
python,scope_ambiguity,-5.925627674043795,tags,TRUE,under_represented
java,scope_ambiguity,0.9977234591992634,tags,FALSE,not_significant
c#,scope_ambiguity,12.716574564444944,tags,TRUE,over_represented
php,scope_ambiguity,-5.807061831413238,tags,TRUE,under_represented
android,scope_ambiguity,-9.131529065777146,tags,TRUE,under_represented
html,scope_ambiguity,-9.1066979420891,tags,TRUE,under_represented
jquery,scope_ambiguity,-12.76519403402421,tags,TRUE,under_represented
c++,scope_ambiguity,9.839101042974146,tags,TRUE,over_represented
css,scope_ambiguity,-4.758697274112379,tags,TRUE,under_represented
sql,scope_ambiguity,25.09648288027406,tags,TRUE,over_represented
ios,scope_ambiguity,-1.669708406528582,tags,FALSE,not_significant
mysql,scope_ambiguity,-1.7267428875151998,tags,FALSE,not_significant
r,scope_ambiguity,-5.113506126332083,tags,TRUE,under_represented
reactjs,scope_ambiguity,-8.465241189508552,tags,TRUE,under_represented
node.js,scope_ambiguity,-6.006340082901051,tags,TRUE,under_represented
arrays,scope_ambiguity,-1.5933805396741074,tags,FALSE,not_significant
c,scope_ambiguity,7.6523502195937105,tags,TRUE,over_represented
asp.net,scope_ambiguity,1.826021395630328,tags,FALSE,not_significant
json,scope_ambiguity,-8.095086823711451,tags,TRUE,under_represented
.net,scope_ambiguity,12.591580730984136,tags,TRUE,over_represented
sql-server,scope_ambiguity,21.239706446952017,tags,TRUE,over_represented
python-3.x,scope_ambiguity,-3.577513020014378,tags,TRUE,under_represented
ruby-on-rails,scope_ambiguity,-5.468585616879889,tags,TRUE,under_represented
swift,scope_ambiguity,-0.05834711487000812,tags,FALSE,not_significant
django,scope_ambiguity,-7.777577823940867,tags,TRUE,under_represented
angular,scope_ambiguity,-4.5933790167906805,tags,TRUE,under_represented
objective-c,scope_ambiguity,-0.903952756691136,tags,FALSE,not_significant
excel,scope_ambiguity,-0.6252866915695151,tags,FALSE,not_significant
pandas,scope_ambiguity,-5.89326106888867,tags,TRUE,under_represented
regex,scope_ambiguity,19.423666275850227,tags,TRUE,over_represented
angularjs,scope_ambiguity,-6.269918779372183,tags,TRUE,under_represented
typescript,scope_ambiguity,-3.8267626997337345,tags,TRUE,under_represented
ruby,scope_ambiguity,-1.8346563938806721,tags,FALSE,not_significant
linux,scope_ambiguity,1.6565661437500936,tags,FALSE,not_significant
ajax,scope_ambiguity,-9.818748544583755,tags,TRUE,under_represented
iphone,scope_ambiguity,-0.18098381889138665,tags,FALSE,not_significant
vba,scope_ambiguity,-2.124492204473149,tags,TRUE,under_represented
xml,scope_ambiguity,-2.6289942289862025,tags,TRUE,under_represented
laravel,scope_ambiguity,-2.5255980430536735,tags,TRUE,under_represented
spring,scope_ambiguity,-3.5124858112969246,tags,TRUE,under_represented
asp.net-mvc,scope_ambiguity,-2.6141995342538538,tags,TRUE,under_represented
database,scope_ambiguity,7.44945294825694,tags,TRUE,over_represented
wordpress,scope_ambiguity,-0.13015246469076264,tags,FALSE,not_significant
string,scope_ambiguity,8.200647068458517,tags,TRUE,over_represented
postgresql,scope_ambiguity,0.6865271449864427,tags,FALSE,not_significant
flutter,scope_ambiguity,0.6431901187956885,tags,FALSE,not_significant
mongodb,scope_ambiguity,-3.115934584537477,tags,TRUE,under_represented
wpf,scope_ambiguity,-2.5739253837239264,tags,TRUE,under_represented
windows,scope_ambiguity,5.368312246864537,tags,TRUE,over_represented
bash,scope_ambiguity,0.3839845657276047,tags,FALSE,not_significant
xcode,scope_ambiguity,-2.073711650642993,tags,TRUE,under_represented
amazon-web-services,scope_ambiguity,-0.18266863433185865,tags,FALSE,not_significant
oracle-database,scope_ambiguity,6.1996358641885045,tags,TRUE,over_represented
git,scope_ambiguity,1.1219983676213434,tags,FALSE,not_significant
dataframe,scope_ambiguity,-3.6602368977297024,tags,TRUE,under_represented
spring-boot,scope_ambiguity,-3.969791224547667,tags,TRUE,under_represented
azure,scope_ambiguity,1.9594850692294574,tags,FALSE,not_significant
list,scope_ambiguity,0.8536886486634284,tags,FALSE,not_significant
multithreading,scope_ambiguity,5.42184478093011,tags,TRUE,over_represented
firebase,scope_ambiguity,-1.1504034798579061,tags,FALSE,not_significant
vb.net,scope_ambiguity,1.2509086859314291,tags,FALSE,not_significant
docker,scope_ambiguity,-3.452229047613593,tags,TRUE,under_represented
react-native,scope_ambiguity,-1.0860170030810021,tags,FALSE,not_significant
eclipse,scope_ambiguity,-2.626249811105279,tags,TRUE,under_represented
algorithm,scope_ambiguity,21.596300080574245,tags,TRUE,over_represented
powershell,scope_ambiguity,-0.5954129547121206,tags,FALSE,not_significant
macos,scope_ambiguity,0.5518389389498505,tags,FALSE,not_significant
numpy,scope_ambiguity,0.34704440545834603,tags,FALSE,not_significant
visual-studio,scope_ambiguity,1.5532280694402003,tags,FALSE,not_significant
forms,scope_ambiguity,-3.960438883733913,tags,TRUE,under_represented
image,scope_ambiguity,-2.2549789670310427,tags,TRUE,under_represented
function,scope_ambiguity,-0.5777587452877383,tags,FALSE,not_significant
scala,scope_ambiguity,4.523966634781089,tags,TRUE,over_represented
vue.js,scope_ambiguity,-3.4589975445525516,tags,TRUE,under_represented
twitter-bootstrap,scope_ambiguity,-3.6857459958725687,tags,TRUE,under_represented
performance,scope_ambiguity,15.061928475404885,tags,TRUE,over_represented
winforms,scope_ambiguity,2.7912600439112705,tags,TRUE,over_represented
selenium,scope_ambiguity,-2.3023884168986286,tags,TRUE,under_represented
loops,scope_ambiguity,0.8085049687810512,tags,FALSE,not_significant
kotlin,scope_ambiguity,-0.44486526267620985,tags,FALSE,not_significant
sqlite,scope_ambiguity,-3.308228086285963,tags,TRUE,under_represented
matlab,scope_ambiguity,-1.998438664951104,tags,FALSE,not_significant
python-2.7,scope_ambiguity,0.2092119545599262,tags,FALSE,not_significant
hibernate,scope_ambiguity,-4.091728598776063,tags,TRUE,under_represented
shell,scope_ambiguity,0.05197632909946879,tags,FALSE,not_significant
express,scope_ambiguity,-4.586722922340263,tags,TRUE,under_represented
dart,scope_ambiguity,2.4568349390594673,tags,TRUE,over_represented
entity-framework,scope_ambiguity,0.7803285446355831,tags,FALSE,not_significant
csv,scope_ambiguity,-3.849945452156952,tags,TRUE,under_represented
rest,scope_ambiguity,1.5597025065814683,tags,FALSE,not_significant
apache,scope_ambiguity,0.4169598091093272,tags,FALSE,not_significant
maven,scope_ambiguity,-0.7577385778074032,tags,FALSE,not_significant
android-studio,scope_ambiguity,-1.7986858839944089,tags,FALSE,not_significant
linq,scope_ambiguity,0.1754496235098668,tags,FALSE,not_significant
dictionary,scope_ambiguity,-0.48516755927456173,tags,FALSE,not_significant
qt,scope_ambiguity,-3.4197247504071555,tags,TRUE,under_represented
asp.net-core,scope_ambiguity,0.9430463401236344,tags,FALSE,not_significant
unit-testing,scope_ambiguity,2.2218097850493725,tags,TRUE,over_represented
facebook,scope_ambiguity,-0.38259755209219176,tags,FALSE,not_significant
swing,scope_ambiguity,-3.3463042352903982,tags,TRUE,under_represented
file,scope_ambiguity,-0.8454269446827096,tags,FALSE,not_significant
class,scope_ambiguity,-2.8068834702985828,tags,TRUE,under_represented
apache-spark,scope_ambiguity,-1.5228853121799995,tags,FALSE,not_significant
tensorflow,scope_ambiguity,-1.9008752897948396,tags,FALSE,not_significant
sorting,scope_ambiguity,0.7215473680516649,tags,FALSE,not_significant
date,scope_ambiguity,3.509704382990241,tags,TRUE,over_represented
unity-game-engine,scope_ambiguity,-0.5841924409912775,tags,FALSE,not_significant
t-sql,scope_ambiguity,12.225488582997633,tags,TRUE,over_represented
go,scope_ambiguity,0.09693765800746057,tags,FALSE,not_significant
authentication,scope_ambiguity,-0.024167177386858304,tags,FALSE,not_significant
symfony,scope_ambiguity,-2.6944150159195788,tags,TRUE,under_represented
for-loop,scope_ambiguity,-2.5056292345834272,tags,TRUE,under_represented
.htaccess,scope_ambiguity,0.21015730032095664,tags,FALSE,not_significant
matplotlib,scope_ambiguity,-4.071237048202701,tags,TRUE,under_represented
datetime,scope_ambiguity,5.133589068783563,tags,TRUE,over_represented
opencv,scope_ambiguity,-1.4287171159733323,tags,FALSE,not_significant
google-chrome,scope_ambiguity,2.1609667105827,tags,TRUE,over_represented
codeigniter,scope_ambiguity,-0.958764207072304,tags,FALSE,not_significant
perl,scope_ambiguity,-0.5123827922763696,tags,FALSE,not_significant
validation,scope_ambiguity,4.419049191147234,tags,TRUE,over_represented
http,scope_ambiguity,4.049108157867673,tags,TRUE,over_represented
sockets,scope_ambiguity,-0.07865876541138278,tags,FALSE,not_significant
object,scope_ambiguity,-1.097152253783527,tags,FALSE,not_significant
google-maps,scope_ambiguity,-1.1517973097426661,tags,FALSE,not_significant
uitableview,scope_ambiguity,-2.7999546994873454,tags,TRUE,under_represented
xaml,scope_ambiguity,-0.9982946054542378,tags,FALSE,not_significant
if-statement,scope_ambiguity,6.026003658473768,tags,TRUE,over_represented
oop,scope_ambiguity,3.311141750875074,tags,TRUE,over_represented
ubuntu,scope_ambiguity,-1.0429802198285278,tags,FALSE,not_significant
cordova,scope_ambiguity,-0.0998124186031739,tags,FALSE,not_significant
visual-studio-code,scope_ambiguity,0.41858650449846696,tags,FALSE,not_significant
email,scope_ambiguity,-1.259238491523953,tags,FALSE,not_significant
android-layout,scope_ambiguity,-1.7297080168491168,tags,FALSE,not_significant
ms-access,scope_ambiguity,2.121218507934542,tags,TRUE,over_represented
web-services,scope_ambiguity,1.9429894773362966,tags,FALSE,not_significant
spring-mvc,scope_ambiguity,-2.60101378798942,tags,TRUE,under_represented
ggplot2,scope_ambiguity,-4.768236263388508,tags,TRUE,under_represented
parsing,scope_ambiguity,2.707670340809108,tags,TRUE,over_represented
pointers,scope_ambiguity,0.21563027971662826,tags,FALSE,not_significant
github,scope_ambiguity,2.086223805056938,tags,TRUE,over_represented
user-interface,scope_ambiguity,1.1505819951138319,tags,FALSE,not_significant
kubernetes,scope_ambiguity,-1.2431493238901157,tags,FALSE,not_significant
c++11,scope_ambiguity,6.646697118666473,tags,TRUE,over_represented
